song_id,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
835,Gourov - Roshin,Tere Do Naina (feat. Ankit Tiwari),0.495,0.5,0,-9.048,1,0.0246,0.481,0.00493,0.3,0.224,80.023,229582
836,Neha Kakkar,"Cheez Badi (From ""Machine"")",0.704,0.772,1,-4.353,1,0.0435,0.153,0.00121,0.147,0.777,97.008,222520
837,Pritam,"Main Agar (From ""Tubelight"")",0.589,0.811,1,-5.052,0,0.0429,0.473,0,0.114,0.166,119.969,279500
838,Justin Bieber,Yummy,0.687,0.514,9,-6.612,0,0.0897,0.366,0,0.116,0.494,145.921,210427
839,Justin Bieber,Mark My Words,0.383,0.256,0,-8.572,1,0.0332,0.88,2.69E-06,0.169,0.519,114.188,134347
840,Justin Bieber,All Around The World,0.689,0.816,3,-3.951,0,0.178,0.019,2.42E-06,0.181,0.775,127.958,244547
841,Kumar Sanu,"Chura Ke Dil Mera (From ""Main Khiladi Tu Anari"")",0.613,0.696,8,-9.486,0,0.0504,0.136,0.00222,0.053,0.874,122.056,474653
842,Vishal-Shekhar,Tujhe Bhula Diya,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,279429
843,Mohammed Rafi,"Maine Poochha Chand Se - From ""Abdullah""",0.455,0.418,1,-8.018,1,0.0319,0.648,0,0.0809,0.284,130.787,307373
844,Alisha Chinai,Made in India,0.778,0.641,11,-11.972,1,0.0422,0.00998,0.000416,0.0618,0.967,92.044,266800
845,Asha Bhosle,"Kitaben Bahut Si (From ""Baazigar"")",0.619,0.721,2,-7.53,0,0.0696,0.423,8.56E-05,0.0587,0.808,97.32,389387
846,Maninder Buttar,Ik Tera,0.826,0.712,11,-5.219,0,0.0727,0.095,0,0.105,0.49,93.029,160768
847,Nikk,Yaari,0.587,0.557,6,-8.824,1,0.106,0.427,0,0.103,0.395,159.914,177750
848,Harrdy Sandhu,Dance Like,0.862,0.818,0,-2.92,0,0.0957,0.38,0,0.301,0.543,100.066,171600
849,Baani Sandhu,8 Parche,0.652,0.862,8,-2.29,0,0.206,0.161,0,0.203,0.727,173.859,210000
850,Various Artists,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,188606
851,Karan Aujla,Chitta Kurta,0.834,0.738,8,-6.904,0,0.199,0.2,0,0.0797,0.656,89.99,217260
852,Jass Manak,Viah,0.533,0.757,7,-6.73,0,0.0453,0.00733,0,0.111,0.358,169.975,162441
853,Amrit Maan,Combination,0.856,0.867,11,-2.304,0,0.0854,0.212,0,0.116,0.549,100.694,242808
854,Deep Jandu,Bombay to Punjab,0.581,0.739,0,-4.953,1,0.369,0.117,0,0.0534,0.361,200.081,243298
855,Sidhu Moose Wala,Jatta,0.64,0.626,11,-5.916,1,0.19,0.252,6.42E-06,0.318,0.712,81.259,158302
856,The Kidd,Old Skool,0.776,0.601,6,-6.958,1,0.324,0.208,0,0.271,0.875,87.971,253675
857,The Kidd,Dhakka,0.734,0.715,4,-6.437,0,0.338,0.0857,1.00E-05,0.864,0.764,176.026,246818
858,Neha Kakkar,Wah Wai Wahh,0.804,0.905,2,-1.512,0,0.0517,0.415,5.49E-06,0.0741,0.715,98.055,176344
859,B Praak,Filhall,0.526,0.659,0,-4.14,0,0.0558,0.605,0,0.134,0.586,79.907,255000
860,The Doorbeen,Prada,0.838,0.727,8,-6.576,1,0.0949,0.0713,0,0.107,0.192,94.014,185500
861,Parmish Verma,4 Yaar,0.751,0.816,2,-4.073,0,0.111,0.0469,0,0.394,0.36,85.995,181755
862,Jassie Gill,Aukaat,0.572,0.524,5,-3.113,1,0.24,0.152,0,0.172,0.306,124.307,163492
863,Jassie Gill,Surma Kaala,0.73,0.806,2,-3.685,0,0.0642,0.0697,0,0.0838,0.511,97,211720
864,Inder Chahal,Gal Karke,0.753,0.702,8,-4.609,1,0.134,0.329,0,0.161,0.446,163.93,173382
865,Sunanda Sharma,"Mummy Nu Pasand (From ""Jai Mummy Di"")",0.776,0.969,8,-0.079,0,0.105,0.0149,0.000153,0.352,0.802,94.018,184609
866,Jassa Dhillon,Pyar Bolda,0.746,0.598,10,-6.538,0,0.0558,0.011,0,0.289,0.243,159.83,162375
867,Ammy Virk,Wang Da Naap,0.533,0.59,6,-5.641,0,0.0906,0.307,0,0.105,0.67,75.265,158983
868,Rajvir Jawanda,Kangani,0.714,0.868,2,-1.022,1,0.125,0.28,0,0.186,0.699,166.067,198000
869,Diljit Dosanjh,Jind Mahi,0.73,0.705,5,-4.358,0,0.0328,0.286,0,0.113,0.655,139.924,175000
870,Diljit Dosanjh,Gulabi Pagg,0.638,0.874,4,-2.941,0,0.115,0.195,0,0.308,0.686,80.88,170882
871,Sidhu Moose Wala,Sohne Lagde,0.589,0.716,2,-5.651,0,0.146,0.354,0,0.109,0.328,84.382,209453
872,Garry Sandhu,Illegal Weapon,0.814,0.666,6,-6.555,1,0.0635,0.488,4.23E-05,0.108,0.714,94.02,230000
873,Gurmeet Singh,Laung Laachi Title Track,0.714,0.818,0,-2.666,1,0.0416,0.502,0,0.133,0.742,97.999,160636
874,Jassie Gill,Nikle Currant,0.811,0.921,5,-3.152,0,0.117,0.182,0,0.823,0.756,94.98,212925
875,Pav Dharia,Na Ja,0.772,0.649,2,-6.411,1,0.143,0.0724,0,0.0761,0.824,90.072,208000
876,Badshah,She Move It Like,0.832,0.477,0,-6.949,1,0.0481,0.00725,6.47E-05,0.205,0.844,101.997,181765
877,Bilal Saeed,Adi Adi Raat,0.765,0.639,4,-5.182,0,0.0266,0.174,0,0.145,0.643,107.936,234097
878,Gregory Alan Isakov,San Luis,0.567,0.434,7,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459,272347
879,David Keenan,Good Old Days,0.482,0.407,10,-8.585,0,0.0346,0.252,4.14E-06,0.1,0.258,130.33,318987
880,Darlingside,Hold Your Head Up High,0.375,0.261,9,-11.312,1,0.0288,0.539,0.0178,0.116,0.139,132.094,217360
881,Mick Flannery,Fool,0.366,0.556,11,-7.29,0,0.036,0.341,0.00111,0.205,0.276,90.021,216782
882,Yoke Lore,Beige,0.438,0.677,10,-7.535,1,0.135,0.381,0.0686,0.119,0.214,167.989,204209
883,Dermot Kennedy,Power Over Me - Acoustic,0.609,0.489,9,-6.001,0,0.0424,0.85,0,0.104,0.567,115.902,200436
884,Peter Bradley Adams,My Arms Were Always Around You,0.643,0.436,1,-12.245,1,0.0273,0.724,0.459,0.11,0.422,91.485,200800
885,Blanco White,Olalla,0.572,0.409,3,-11.384,1,0.0377,0.662,0.296,0.125,0.351,129.983,247373
886,Robert John Ardiff,Eskimo Coat,0.636,0.56,0,-8.52,0,0.027,0.482,0.00712,0.125,0.319,130.028,255568
887,Ray LaMontagne,Such A Simple Thing,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000825,0.142,0.13,76.35,296387
888,The Barr Brothers,You Would Have to Lose Your Mind,0.344,0.447,6,-8.408,0,0.0254,0.173,0.723,0.12,0.242,88.678,381640
889,Villagers,A Trick of the Light,0.563,0.606,11,-8.159,1,0.0267,0.513,0.0391,0.132,0.425,150,248253
890,Ian Noe,Letter to Madeline,0.615,0.472,5,-8.638,0,0.0312,0.125,0,0.115,0.46,107.217,269083
891,Big Red Machine,I Won't Run From It,0.615,0.719,6,-8.194,0,0.0325,0.702,0.097,0.148,0.678,94.988,218787
892,Charlie Cunningham,You Sigh,0.629,0.451,6,-9.974,1,0.0284,0.852,0.06,0.141,0.681,90.965,178827
893,Nathaniel Rateliff & The Night Sweats,You Worry Me,0.666,0.646,2,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,214160
894,Birdtalker,Heavy,0.614,0.549,5,-6.986,1,0.0516,0.286,2.64E-06,0.142,0.258,77.926,264151
895,Katie Pruitt,Loving Her,0.462,0.406,10,-8.268,1,0.0297,0.679,0.000206,0.0939,0.254,80.388,304013
896,Nick Mulvey,Punta Cometa - Dancing For The Answers Alt Version,0.573,0.553,7,-11.031,1,0.0371,0.644,0.896,0.0878,0.567,122.313,216753
897,Quiet Arrows,Drift (Acoustic),0.901,0.531,9,-11.071,1,0.0778,0.396,0.0158,0.134,0.232,109.124,235449
898,A Blaze of Feather,Six Years,0.402,0.476,0,-8.823,1,0.0289,0.334,0.0701,0.0947,0.164,86.06,282147
899,The Last Revel,Blind in the Fray,0.489,0.513,0,-10.866,1,0.0305,0.241,0.000862,0.111,0.469,87.864,213360
900,Caamp,Peach Fuzz,0.709,0.644,1,-7.751,1,0.0356,0.158,0.000299,0.143,0.912,127.286,224360
901,Joy Williams,When Creation Was Young,0.491,0.401,0,-9.501,1,0.0325,0.83,5.25E-06,0.0819,0.292,96.488,209427
902,William Wild,Morning,0.384,0.393,2,-10.532,1,0.0293,0.877,0.00071,0.107,0.287,141.948,262571
903,Tyler Childers,All Your'n,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97E-05,0.115,0.839,78.176,218280
904,S. Carey,Rose Petals,0.562,0.282,10,-11.956,1,0.0302,0.888,0.00297,0.0812,0.172,127.964,213667
905,Jill Andrews,Sorry Now,0.674,0.355,8,-11.398,1,0.0496,0.78,0.000571,0.109,0.24,75.07,192160
906,A.R. Rahman,Arziyan,0.582,0.559,9,-8.64,1,0.0479,0.297,0,0.135,0.656,139.891,519236
907,A.R. Rahman,Kun Faya Kun,0.362,0.378,1,-11.008,1,0.0329,0.679,0,0.091,0.575,87.549,470500
908,Various Artists,Mere Rashke Qamar,0.718,0.83,4,-5.488,0,0.0505,0.404,2.50E-05,0.124,0.771,105.012,220382
909,Vishal-Shekhar,Aas Paas Khuda,0.556,0.706,5,-5.709,1,0.0336,0.335,1.80E-06,0.137,0.726,80.008,319116
910,Pritam,"Ajj Din Chadheya (From ""Love Aaj Kal "")",0.585,0.687,9,-4.553,1,0.0724,0.551,6.70E-06,0.121,0.815,85.871,315013
911,Salim–Sulaiman,Maula Mere Lele Meri Jaan,0.636,0.41,7,-10.372,1,0.0277,0.941,0.000717,0.125,0.516,115.003,288366
912,Sohail Sen,Mann Kunto Maula,0.495,0.669,5,-6.329,1,0.037,0.0178,0,0.114,0.434,90.014,285962
913,Various Artists,Allah Ke Bande,0.543,0.44,7,-8.595,1,0.0597,0.795,0,0.224,0.726,125.53,246883
914,Shankar-Ehsaan-Loy,Murshid Khele Holi,0.431,0.78,5,-6.321,0,0.0886,0.313,0,0.36,0.759,103.809,453683
915,Various Artists,"Auliya (From ""Ungli"")",0.609,0.426,11,-7.9,0,0.0483,0.456,0,0.101,0.444,92.156,201402
916,Various Artists,"Bekaraan (From ""7 Khoon Maaf"")",0.392,0.444,11,-12.727,1,0.0386,0.804,0.00771,0.192,0.258,89.567,385987
917,Mithoon,"Humnava (From ""Hamari Adhuri Kahani"")",0.341,0.478,4,-7.201,0,0.041,0.781,2.07E-05,0.147,0.276,199.435,328854
918,Vishal-Shekhar,Jag Ghoomeya,0.484,0.565,11,-7.954,1,0.0347,0.479,2.13E-06,0.105,0.607,82.653,281992
919,Mithoon,Madno,0.512,0.647,5,-8.14,0,0.0411,0.539,0.000185,0.0697,0.537,135.925,504402
920,Salim–Sulaiman,O Re Piya,0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,379768
921,Kailash Kher,Saiyyan,0.473,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,343907
922,Various Artists,"Teri Justajoo (From ""Teri Justajoo"") - Saaware",0.577,0.574,2,-8.686,1,0.0298,0.273,3.87E-06,0.314,0.27,134.007,277413
923,A.R. Rahman,Aise Na Dekho,0.543,0.239,9,-14.805,1,0.0308,0.653,0,0.138,0.226,132.261,256827
924,Mikey McCleary,Waiting for you,0.644,0.265,2,-12.756,0,0.0318,0.488,0.13,0.0961,0.224,114.923,205349
925,Krsna Solo,Old School Girl,0.646,0.458,8,-6.126,1,0.0292,0.801,1.16E-05,0.202,0.42,95.024,219023
926,A.R. Rahman,Tu Bole .Main Boloon,0.572,0.472,7,-8.741,1,0.0585,0.545,0.00082,0.18,0.235,130.028,273694
927,Amit Trivedi,Taarefon Se,0.605,0.437,2,-9.023,1,0.0293,0.76,0.00112,0.111,0.301,125.906,278239
928,Piyush Mishra,Idhar Gire - Studio,0.593,0.478,11,-6.32,1,0.037,0.427,0.000539,0.14,0.418,120.131,262896
929,A.R. Rahman,Rehna Tu,0.643,0.458,11,-11.502,0,0.0594,0.327,0.00394,0.0966,0.73,82.041,409275
930,Shankar-Ehsaan-Loy,Ye Tumhari Meri Baatein,0.351,0.552,5,-7.404,1,0.0273,0.393,0.000494,0.112,0.319,87.769,324058
931,Various Artists,Ye Mera Divanapan,0.612,0.394,11,-11.245,0,0.0382,0.304,0,0.0895,0.382,92.701,214200
932,Various Artists,Dil Ki Toh Lag Gayi,0.819,0.58,1,-5.341,0,0.0316,0.181,8.24E-05,0.0603,0.61,120.007,251584
933,Vishal Bhardwaj,Darling,0.829,0.735,2,-8.711,1,0.0882,0.0591,6.22E-05,0.0776,0.766,126.007,208093
934,Shankar-Ehsaan-Loy,Girls Like To Swing,0.839,0.869,0,-3.005,1,0.148,0.0817,0,0.323,0.605,125.026,243166
935,Sneha Khanwalkar,Ab Kya Bataun,0.432,0.378,8,-8.6,1,0.0692,0.678,4.40E-05,0.101,0.37,79.4,275251
936,Vishal Bhardwaj,Jab Bhi Ciggaret (Jazz),0.646,0.565,8,-8.191,0,0.202,0.432,0.000461,0.0618,0.784,150.196,281973
937,Shankar-Ehsaan-Loy,Bum Bum Bole,0.818,0.768,5,-7.057,1,0.231,0.135,0,0.68,0.445,120.972,335833
938,Various Artists,Kuchh hai jo badle naa,0.549,0.53,5,-5.859,1,0.033,0.725,0,0.109,0.426,89.894,209960
939,Various Artists,Main Hoon Ghatothkach (Child),0.644,0.873,2,-3.727,0,0.192,0.306,0.000352,0.406,0.949,205.967,138218
940,Salim–Sulaiman,Badal Pe Paon Hai,0.649,0.788,9,-9.607,1,0.0373,0.0717,0.00232,0.0936,0.869,104.999,243931
941,Pritam,Haanikaarak Bapu,0.629,0.837,7,-6.179,1,0.103,0.15,0.000479,0.0578,0.803,104.973,262857
942,Various Artists,Khuraafaat,0.743,0.252,8,-9.015,1,0.0793,0.672,0,0.111,0.546,117.016,111427
943,Pritam,Pink Gulaabi Sky,0.793,0.856,11,-4.926,0,0.0657,0.396,0,0.125,0.771,111.976,200274
944,Amit Trivedi,Udaan (Nadi Mein Talab Hai),0.574,0.759,9,-7.939,1,0.0411,0.132,0.016,0.132,0.0391,129.974,298382
945,Pritam,Chicken Kuk-Doo-Koo,0.505,0.82,9,-5.35,1,0.364,0.571,0,0.716,0.902,184.515,343147
946,Various Artists,Zindagi Dor Si/Nants' Ingonyama,0.436,0.511,10,-8.824,1,0.0437,0.395,0,0.214,0.474,83.916,241800
947,Various Artists,Aasmaan Ke Paar,0.784,0.501,9,-12.235,1,0.0416,0.362,0.0259,0.0847,0.931,134.895,375227
948,Amit Trivedi,Geet Mein Dhalte Lafzon Mein,0.632,0.63,9,-10.138,1,0.0326,0.406,0.00222,0.151,0.38,110.065,295928
949,Pritam,Galti Se Mistake,0.44,0.797,11,-4.395,0,0.224,0.0173,0,0.164,0.708,195.057,203077
950,Rohan Vinayak,Maths Mein Dabba Gul,0.824,0.801,2,-5.497,1,0.0396,0.583,0,0.104,0.815,138.033,178972
951,Pritam,Ullu Ka Pattha,0.745,0.891,4,-5.572,0,0.0421,0.359,0.0552,0.104,0.904,122.025,211177
952,Shankar-Ehsaan-Loy,Bheja Kum,0.738,0.727,9,-6.029,1,0.173,0.0569,0.000423,0.101,0.815,99.99,129351
953,A.R. Rahman,Chhoti Si Aasha - Version  1,0.639,0.245,2,-15.25,1,0.0479,0.128,4.69E-06,0.1,0.524,172.05,297347
954,Shankar-Ehsaan-Loy,Taare Zameen Par,0.567,0.383,4,-11.301,1,0.0342,0.421,0,0.0873,0.33,143.736,428499
955,Amit Trivedi,Gubbare,0.785,0.367,6,-10.605,1,0.0391,0.403,4.48E-05,0.0594,0.601,128,271655
956,Rajesh Roshan,Tare Asmaan Ke Dharti Pe,0.655,0.788,7,-9.419,1,0.0473,0.115,0.00592,0.312,0.83,111.959,330493
957,Various Artists,Mausam Ke Sargam Ko - Khamoshi - The Musical / Soundtrack Version,0.522,0.479,0,-11.747,1,0.0327,0.377,0.000833,0.311,0.579,78.066,387560
958,Benny Dayal,Kaise Mujhe,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002,343742
959,A.R. Rahman,"Guzarish (From ""Ghajini"")",0.595,0.624,9,-10.943,0,0.0603,0.0925,0,0.114,0.647,170.001,327030
960,Pritam,Aao Milo Chalo,0.507,0.787,7,-5.947,0,0.061,0.412,0,0.323,0.49,114.875,325934
961,Pritam,Tum Se Hi,0.609,0.538,6,-7.842,1,0.0273,0.328,0,0.125,0.608,130.007,321225
962,Shankar-Ehsaan-Loy,Maa,0.392,0.256,0,-13.147,1,0.0369,0.728,9.46E-05,0.0462,0.154,67.609,310665
963,Shankar-Ehsaan-Loy,Jaane Kyon Log Pyar,0.607,0.526,4,-9.111,1,0.066,0.0185,0.00173,0.227,0.341,190.019,289387
964,Shantanu Moitra,Behti Hawa Sa Tha Woh,0.61,0.468,0,-10.562,1,0.0393,0.37,1.80E-05,0.0958,0.403,139.978,299777
965,Vishal-Shekhar,Main Agar Kahoon,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17E-06,0.46,0.371,146.868,308158
966,Vishal-Shekhar,Jag Soona Soona Lage,0.563,0.71,7,-6.212,1,0.0592,0.0663,0,0.105,0.262,133.873,329429
967,Shankar-Ehsaan-Loy,Mitwa,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26E-05,0.0934,0.517,107.103,382973
968,Shantanu Moitra,Jaane Nahin Denge Tujhe,0.32,0.566,1,-5.83,1,0.077,0.54,0,0.101,0.517,80.982,210396
969,A.R. Rahman,Yeh Jo Des Hai Tera,0.64,0.357,1,-10.582,1,0.0321,0.433,1.37E-05,0.127,0.148,124.518,388107
970,Pritam,Baatein Kuch Ankahee Si - Unplugged,0.71,0.229,9,-9.756,1,0.0311,0.761,0,0.114,0.448,122.926,258800
971,Madan Mohan,Tere Liye,0.525,0.46,1,-8.594,0,0.0246,0.826,0.00202,0.139,0.33,98.007,331677
972,Badshah,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",0.788,0.87,9,-5.217,1,0.177,0.123,1.43E-05,0.0692,0.884,109.974,182739
973,Vishal,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K.  Shaan  Tulsi Kumar)",0.807,0.914,7,-5.092,1,0.069,0.0411,0.00105,0.292,0.463,114.039,201655
974,Various Artists,"Munna Badnaam Hua (From ""Dabangg 3"")",0.747,0.922,11,-3.694,0,0.111,0.0992,1.56E-05,0.305,0.86,128.879,246279
975,Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",0.804,0.913,0,-3.135,1,0.0933,0.0248,2.84E-05,0.391,0.544,119.993,176125
976,Tony Kakkar,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.351,0.694,110.054,177383
977,Sohail Sen,"Shaitan Ka Saala (From ""Housefull 4"")",0.844,0.772,7,-4.621,1,0.194,0.284,2.38E-06,0.368,0.336,100.008,147395
978,B Praak,"Naah Goriye (From ""Bala"")",0.823,0.765,2,-1.695,0,0.0633,0.464,0,0.0601,0.715,99.96,184618
979,Sachin-Jigar,"Odhani (From ""Made in China"")",0.711,0.731,2,-6.651,1,0.0569,0.233,0,0.178,0.474,130,195397
980,Meet Bros.,Dil Ka Telephone,0.812,0.859,5,-3.367,0,0.165,0.513,0,0.174,0.793,102.022,209567
